child_id,time,utterance_orig,txt_label_orig,img_label_orig,n_objs,mat_label_orig,ball_cluster,zem_cluster,rand,txt_label,img_label,mat_label,utterance
XS_1638,404.6,tima.,tima,tima,1,TRUE,,,0.640606848,tima,tima,TRUE,tima.
XS_1638,420.4,where's the ball?,ball,tima,1,FALSE,,,0.181359847,ball,tima,FALSE,where's the ball?
XS_1638,422.5,where's the ball?,ball,tima,1,FALSE,,,0.718230909,ball,tima,FALSE,where's the ball?
XS_1638,580.6,can you say zem?,zem,ball,1,FALSE,0,,0.17922052,zem,ball,FALSE,can you say zem?
XS_1638,664.1,brush.,brush,brush,1,TRUE,,,0.618242025,brush,brush,TRUE,brush.
XS_1638,666.8,brush.,brush,brush,1,TRUE,,,0.486212157,brush,brush,TRUE,brush.
XS_1638,718.8,where's a brush?,brush,car,2,FALSE,,,0.768973857,brush,car,FALSE,where's a brush?
XS_1638,718.8,where's a brush?,brush,zem,2,FALSE,,1,0.020425895,brush,blicket,FALSE,where's a brush?
XS_1638,719.9,zem.,zem,car,2,FALSE,,,0.300877892,zem,car,FALSE,zem.
XS_1638,719.9,zem.,zem,zem,2,TRUE,,0,0.979046077,blicket,zem,FALSE,blicket.
XS_1638,731,here's the zem.,zem,zem,1,TRUE,,1,0.482272061,blicket,blicket,TRUE,here's the blicket.
XS_1638,732.2,zem zem zem.,zem,zem,1,TRUE,,0,0.395547048,zem,zem,TRUE,zem zem zem.
XS_1638,814.3,how about the zem?,zem,ball,1,FALSE,0,,0.901365717,zem,ball,FALSE,how about the zem?
XS_1638,846.8,tima.,tima,ball,1,FALSE,0,,0.032550018,tima,ball,FALSE,tima.
XS_1638,849.7,can you say tima?,tima,manu,1,FALSE,,,0.552928683,tima,manu,FALSE,can you say tima?
XS_1638,852.5,zem.,zem,tima,1,FALSE,,,0.820589655,zem,tima,FALSE,zem.
XS_1638,854.4,can you say zem?,zem,tima,1,FALSE,,,0.590486661,zem,tima,FALSE,can you say zem?
XS_1638,859.5,where's the tima?,tima,tima,1,TRUE,,,0.861025256,tima,tima,TRUE,where's the tima?
XS_1639,5.5,is that for brush?,brush,brush,1,TRUE,,,0.459941038,brush,brush,TRUE,is that for brush?
XS_1639,24.6,a zem.,zem,zem,1,TRUE,,0,0.45823079,zem,zem,TRUE,a zem.
XS_1639,29.9,this is a yellow zem.,zem,ball,1,FALSE,0,,0.860439834,zem,ball,FALSE,this is a yellow zem.
XS_1639,33,a zem.,zem,ball,2,FALSE,0,,0.055687749,zem,ball,FALSE,a zem.
XS_1639,33,a zem.,zem,zem,2,TRUE,,0,0.395670879,zem,zem,TRUE,a zem.
XS_1639,61.4,it's a purple ball.,ball,ball,2,TRUE,0,,0.099943604,ball,ball,TRUE,it's a purple ball.
XS_1639,61.4,it's a purple ball.,ball,zem,2,FALSE,,0,0.919444591,ball,zem,FALSE,it's a purple ball.
XS_1639,71.6,a purple ball.,ball,zem,1,FALSE,,0,0.007615887,ball,zem,FALSE,a purple ball.
XS_1639,90.2,this is a nice brush.,brush,brush,1,TRUE,,,0.031326518,brush,brush,TRUE,this is a nice brush.
XS_1639,99.5,look it's a car.,car,car,1,TRUE,,,0.749684864,car,car,TRUE,look it's a car.
XS_1639,107.8,a car.,car,tima,2,FALSE,,,0.322561305,car,tima,FALSE,a car.
XS_1639,107.8,a car.,car,zem,2,FALSE,,1,0.416783157,car,blicket,FALSE,a car.
XS_1639,114.8,this is a tima.,tima,tima,1,TRUE,,,0.091688562,tima,tima,TRUE,this is a tima.
XS_1639,117.9,do you want to see what the car does?,car,tima,1,FALSE,,,0.565844813,car,tima,FALSE,do you want to see what the car does?
XS_1639,153.6,oh you want the brush.,brush,brush,1,TRUE,,,0.274259253,brush,brush,TRUE,oh you want the brush.
XS_1639,155.1,brush.,brush,brush,1,TRUE,,,0.360577862,brush,brush,TRUE,brush.
XS_1639,158.8,brush your hair.,brush,car,1,FALSE,,,0.655070711,brush,car,FALSE,brush your hair.
XS_1639,160.7,brush your hair.,brush,car,1,FALSE,,,0.746695455,brush,car,FALSE,brush your hair.
XS_1639,279.2,oh let's get the ball.,ball,zem,1,FALSE,,0,0.202860491,ball,zem,FALSE,oh let's get the ball.
XS_1639,280.7,let's get the ball.,ball,zem,1,FALSE,,0,0.228446499,ball,zem,FALSE,let's get the ball.
XS_1639,282.1,ball.,ball,zem,1,FALSE,,0,0.145017502,ball,zem,FALSE,ball.
XS_1639,288.9,ball and the manu.,manu,ball,1,FALSE,0,,0.96532999,manu,ball,FALSE,ball and the manu.
XS_1639,346.5,get the ball.,ball,ball,1,TRUE,0,,0.422429229,ball,ball,TRUE,get the ball.
XS_1639,351,can you throw the ball to mama?,ball,tima,1,FALSE,,,0.285978451,ball,tima,FALSE,can you throw the ball to mama?
XS_1639,354.6,throw the ball to mommy.,ball,tima,1,FALSE,,,0.843911396,ball,tima,FALSE,throw the ball to mommy.
XS_1639,358.5,throw the ball to mama.,ball,tima,1,FALSE,,,0.716139607,ball,tima,FALSE,throw the ball to mama.
XS_1639,361.3,you're gonna do brush for mama?,brush,tima,1,FALSE,,,0.988275917,brush,tima,FALSE,you're gonna do brush for mama?
XS_1639,364.5,brush mama's hair.,brush,tima,1,FALSE,,,0.975951183,brush,tima,FALSE,brush mama's hair.
XS_1639,371.7,can you get the ball?,ball,ball,2,TRUE,1,,0.628663598,wug,wug,TRUE,can you get the wug?
XS_1639,371.7,can you get the ball?,ball,tima,2,FALSE,,,0.025216704,ball,tima,FALSE,can you get the ball?
XS_1639,373.3,you see the ball?,ball,ball,2,TRUE,1,,0.666225442,wug,wug,TRUE,you see the wug?
XS_1639,373.3,you see the ball?,ball,tima,2,FALSE,,,0.912087972,ball,tima,FALSE,you see the ball?
XS_1639,394.2,purple ball.,ball,manu,1,FALSE,,,0.632291381,ball,manu,FALSE,purple ball.
XS_1639,399.5,purple ball.,ball,manu,1,FALSE,,,0.543686192,ball,manu,FALSE,purple ball.
XS_1639,401.4,you can brush your hair.,brush,zem,1,FALSE,,0,0.668932076,brush,zem,FALSE,you can brush your hair.
XS_1639,403.2,brush mama's hair.,brush,zem,1,FALSE,,0,0.112531557,brush,zem,FALSE,brush mama's hair.
XS_1639,407,brush brush.,brush,brush,1,TRUE,,,0.216497012,brush,brush,TRUE,brush brush.
XS_1639,407.8,brush brush.,brush,brush,1,TRUE,,,0.408713484,brush,brush,TRUE,brush brush.
XS_1639,408.1,brush brush.,brush,brush,1,TRUE,,,0.178056163,brush,brush,TRUE,brush brush.
XS_1639,409.1,brush brush.,brush,brush,1,TRUE,,,0.033367271,brush,brush,TRUE,brush brush.
XS_1639,409.4,brush brush.,brush,brush,1,TRUE,,,0.198193866,brush,brush,TRUE,brush brush.
XS_1639,440.5,do you like the zem?,zem,car,1,FALSE,,,0.689612951,zem,car,FALSE,do you like the zem?
XS_1639,462.6,oh that's the brush.,brush,brush,1,TRUE,,,0.850027846,brush,brush,TRUE,oh that's the brush.
XS_1639,531.2,let's get the zem.,zem,zem,1,TRUE,,1,0.554167475,blicket,blicket,TRUE,let's get the blicket.
XS_1639,549,can you get the ball?,ball,zem,1,FALSE,,1,0.630185779,ball,blicket,FALSE,can you get the ball?
XS_1639,649.9,where'd the ball go?,ball,ball,1,TRUE,0,,0.29188321,ball,ball,TRUE,where'd the ball go?
XS_1639,655.2,ball.,ball,ball,1,TRUE,1,,0.419729357,wug,wug,TRUE,wug.
XS_1639,671.7,where's the ball?,ball,ball,1,TRUE,1,,0.046714809,wug,wug,TRUE,where's the wug?
XS_1639,673.2,where's the ball?,ball,ball,1,TRUE,1,,0.223553729,wug,wug,TRUE,where's the wug?
XS_1639,712,tima.,tima,tima,1,TRUE,,,0.77637001,tima,tima,TRUE,tima.
XS_1639,726.1,oh the tima.,tima,manu,1,FALSE,,,0.129699867,tima,manu,FALSE,oh the tima.
XS_1639,825.5,here comes purple ball.,ball,ball,1,TRUE,1,,0.790114634,wug,wug,TRUE,here comes purple wug.
XS_1639,827.6,purple ball.,ball,ball,1,TRUE,1,,0.650104335,wug,wug,TRUE,purple wug.
XS_1639,840.7,can you throw the ball?,ball,manu,1,FALSE,,,0.560156981,ball,manu,FALSE,can you throw the ball?
XS_1639,843.2,throw me the ball.,ball,manu,1,FALSE,,,0.198058659,ball,manu,FALSE,throw me the ball.
XS_1639,882.8,kick the ball.,ball,car,1,FALSE,,,0.996991335,ball,car,FALSE,kick the ball.
